Date,Brand,Type,Buy,Sell,Spread
2025-03-11 09:19:00,BAO-TIN-MINH-CHAU,Bullion,90600.0,92600.0,2000.0
2025-03-11 09:19:00,BAO-TIN-MINH-CHAU,Ring,91700.0,93200.0,1500.0
2025-03-11 09:19:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-11 09:19:00,MI-HONG,Bullion,91700.0,92900.0,1200.0
2025-03-11 09:19:00,MI-HONG,Ring,91500.0,92900.0,1400.0
2025-03-11 09:19:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-11 09:19:00,NGOC-THAM,Ring,90000.0,92200.0,2200.0
2025-03-11 10:23:00,DOJI,Bullion,90800.0,92800.0,2000.0
2025-03-11 10:23:00,DOJI,Ring,91800.0,93300.0,1500.0
2025-03-11 10:23:00,PNJ,Bullion,90800.0,92800.0,2000.0
2025-03-11 10:23:00,PNJ,Ring,91600.0,93200.0,1600.0
2025-03-11 10:23:00,SJC,Bullion,90800.0,92800.0,2000.0
2025-03-11 10:23:00,SJC,Ring,90800.0,92700.0,1900.0
2025-03-11 10:23:00,PHU-QUY,Bullion,91000.0,92800.0,1800.0
2025-03-11 10:23:00,PHU-QUY,Ring,91700.0,93300.0,1600.0
2025-03-11 10:23:00,BAO-TIN-MINH-CHAU,Bullion,90800.0,92800.0,2000.0
2025-03-11 10:23:00,BAO-TIN-MINH-CHAU,Ring,91800.0,93300.0,1500.0
2025-03-11 10:23:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-11 10:23:00,MI-HONG,Bullion,91900.0,92900.0,1000.0
2025-03-11 10:23:00,MI-HONG,Ring,91700.0,92900.0,1200.0
2025-03-11 10:23:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-11 10:23:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-11 13:17:00,DOJI,Bullion,90800.0,92800.0,2000.0
2025-03-11 13:17:00,DOJI,Ring,92000.0,93300.0,1300.0
2025-03-11 13:17:00,PNJ,Bullion,90800.0,92800.0,2000.0
2025-03-11 13:17:00,PNJ,Ring,91600.0,93200.0,1600.0
2025-03-11 13:17:00,SJC,Bullion,90800.0,92800.0,2000.0
2025-03-11 13:17:00,SJC,Ring,90800.0,92700.0,1900.0
2025-03-11 13:17:00,PHU-QUY,Bullion,91000.0,92800.0,1800.0
2025-03-11 13:17:00,PHU-QUY,Ring,91700.0,93300.0,1600.0
2025-03-11 13:17:00,BAO-TIN-MINH-CHAU,Bullion,90800.0,92800.0,2000.0
2025-03-11 13:17:00,BAO-TIN-MINH-CHAU,Ring,91900.0,93400.0,1500.0
2025-03-11 13:17:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-11 13:17:00,MI-HONG,Bullion,92200.0,93000.0,800.0
2025-03-11 13:17:00,MI-HONG,Ring,92000.0,93000.0,1000.0
2025-03-11 13:17:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-11 13:17:00,NGOC-THAM,Ring,90300.0,92500.0,2200.0
2025-03-11 15:16:00,DOJI,Bullion,90800.0,92800.0,2000.0
2025-03-11 15:16:00,DOJI,Ring,91900.0,93300.0,1400.0
2025-03-11 15:16:00,PNJ,Bullion,90800.0,92800.0,2000.0
2025-03-11 15:16:00,PNJ,Ring,91600.0,93200.0,1600.0
2025-03-11 15:16:00,SJC,Bullion,90800.0,92800.0,2000.0
2025-03-11 15:16:00,SJC,Ring,90800.0,92700.0,1900.0
2025-03-11 15:16:00,PHU-QUY,Bullion,91000.0,92800.0,1800.0
2025-03-11 15:16:00,PHU-QUY,Ring,91700.0,93300.0,1600.0
2025-03-11 15:16:00,BAO-TIN-MINH-CHAU,Bullion,90800.0,92800.0,2000.0
2025-03-11 15:16:00,BAO-TIN-MINH-CHAU,Ring,91900.0,93400.0,1500.0
2025-03-11 15:16:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-11 15:16:00,MI-HONG,Bullion,92300.0,93000.0,700.0
2025-03-11 15:16:00,MI-HONG,Ring,92100.0,93000.0,900.0
2025-03-11 15:16:00,NGOC-THAM,Bullion,90800.0,93000.0,2200.0
2025-03-11 15:16:00,NGOC-THAM,Ring,90600.0,92800.0,2200.0
2025-03-11 18:11:00,DOJI,Bullion,91000.0,93000.0,2000.0
2025-03-11 18:11:00,DOJI,Ring,92100.0,93500.0,1400.0
2025-03-11 18:11:00,PNJ,Bullion,91000.0,93000.0,2000.0
2025-03-11 18:11:00,PNJ,Ring,92000.0,93400.0,1400.0
2025-03-11 18:11:00,SJC,Bullion,91000.0,93000.0,2000.0
2025-03-11 18:11:00,SJC,Ring,91000.0,92900.0,1900.0
2025-03-11 18:11:00,PHU-QUY,Bullion,91000.0,92800.0,1800.0
2025-03-11 18:11:00,PHU-QUY,Ring,91800.0,93400.0,1600.0
2025-03-11 18:11:00,BAO-TIN-MINH-CHAU,Bullion,91000.0,92800.0,1800.0
2025-03-11 18:11:00,BAO-TIN-MINH-CHAU,Ring,92000.0,93500.0,1500.0
2025-03-11 18:11:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-11 18:11:00,MI-HONG,Bullion,92500.0,93500.0,1000.0
2025-03-11 18:11:00,MI-HONG,Ring,92300.0,93500.0,1200.0
2025-03-11 18:11:00,NGOC-THAM,Bullion,91000.0,93200.0,2200.0
2025-03-11 18:11:00,NGOC-THAM,Ring,90800.0,93000.0,2200.0
2025-03-12 09:18:00,DOJI,Bullion,91600.0,93300.0,1700.0
2025-03-12 09:18:00,DOJI,Ring,92400.0,93800.0,1400.0
2025-03-12 09:18:00,PNJ,Bullion,91600.0,93300.0,1700.0
2025-03-12 09:18:00,PNJ,Ring,92200.0,93700.0,1500.0
2025-03-12 09:18:00,SJC,Bullion,91600.0,93300.0,1700.0
2025-03-12 09:18:00,SJC,Ring,91000.0,92900.0,1900.0
2025-03-12 09:18:00,PHU-QUY,Bullion,91600.0,93300.0,1700.0
2025-03-12 09:18:00,PHU-QUY,Ring,92300.0,93800.0,1500.0
2025-03-12 09:18:00,BAO-TIN-MINH-CHAU,Bullion,91600.0,93300.0,1700.0
2025-03-12 09:18:00,BAO-TIN-MINH-CHAU,Ring,92300.0,93800.0,1500.0
2025-03-12 09:18:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-12 09:18:00,MI-HONG,Bullion,92500.0,93500.0,1000.0
2025-03-12 09:18:00,MI-HONG,Ring,92300.0,93500.0,1200.0
2025-03-12 09:18:00,NGOC-THAM,Bullion,91000.0,93200.0,2200.0
2025-03-12 09:18:00,NGOC-THAM,Ring,90800.0,93000.0,2200.0
2025-03-12 10:21:00,DOJI,Bullion,91600.0,93300.0,1700.0
2025-03-12 10:21:00,DOJI,Ring,92400.0,93800.0,1400.0
2025-03-12 10:21:00,PNJ,Bullion,91600.0,93300.0,1700.0
2025-03-12 10:21:00,PNJ,Ring,92200.0,93700.0,1500.0
2025-03-12 10:21:00,SJC,Bullion,91600.0,93300.0,1700.0
2025-03-12 10:21:00,SJC,Ring,91600.0,93200.0,1600.0
2025-03-12 10:21:00,PHU-QUY,Bullion,91800.0,93300.0,1500.0
2025-03-12 10:21:00,PHU-QUY,Ring,92300.0,93800.0,1500.0
2025-03-12 10:21:00,BAO-TIN-MINH-CHAU,Bullion,91800.0,93300.0,1500.0
2025-03-12 10:21:00,BAO-TIN-MINH-CHAU,Ring,92400.0,93900.0,1500.0
2025-03-12 10:21:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-12 10:21:00,MI-HONG,Bullion,92600.0,93500.0,900.0
2025-03-12 10:21:00,MI-HONG,Ring,92400.0,93500.0,1100.0
2025-03-12 10:21:00,NGOC-THAM,Bullion,91000.0,93200.0,2200.0
2025-03-12 10:21:00,NGOC-THAM,Ring,90800.0,93000.0,2200.0
2025-03-12 13:18:00,DOJI,Bullion,91600.0,93300.0,1700.0
2025-03-12 13:18:00,DOJI,Ring,92400.0,93800.0,1400.0
2025-03-12 13:18:00,PNJ,Bullion,91600.0,93300.0,1700.0
2025-03-12 13:18:00,PNJ,Ring,92200.0,93700.0,1500.0
2025-03-12 13:18:00,SJC,Bullion,91800.0,93500.0,1700.0
2025-03-12 13:18:00,SJC,Ring,91600.0,93200.0,1600.0
2025-03-12 13:18:00,PHU-QUY,Bullion,91800.0,93300.0,1500.0
2025-03-12 13:18:00,PHU-QUY,Ring,92300.0,93800.0,1500.0
2025-03-12 13:18:00,BAO-TIN-MINH-CHAU,Bullion,91800.0,93300.0,1500.0
2025-03-12 13:18:00,BAO-TIN-MINH-CHAU,Ring,92400.0,93900.0,1500.0
2025-03-12 13:18:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-12 13:18:00,MI-HONG,Bullion,92500.0,93500.0,1000.0
2025-03-12 13:18:00,MI-HONG,Ring,92400.0,93500.0,1100.0
2025-03-12 13:18:00,NGOC-THAM,Bullion,91000.0,93200.0,2200.0
2025-03-12 13:18:00,NGOC-THAM,Ring,90800.0,93000.0,2200.0
2025-03-12 15:17:00,DOJI,Bullion,91800.0,93500.0,1700.0
2025-03-12 15:17:00,DOJI,Ring,92500.0,94000.0,1500.0
2025-03-12 15:17:00,PNJ,Bullion,91800.0,93500.0,1700.0
2025-03-12 15:17:00,PNJ,Ring,92300.0,93900.0,1600.0
2025-03-12 15:17:00,SJC,Bullion,91800.0,93500.0,1700.0
2025-03-12 15:17:00,SJC,Ring,91800.0,93400.0,1600.0
2025-03-12 15:17:00,PHU-QUY,Bullion,92000.0,93500.0,1500.0
2025-03-12 15:17:00,PHU-QUY,Ring,92500.0,94000.0,1500.0
2025-03-12 15:17:00,BAO-TIN-MINH-CHAU,Bullion,92000.0,93500.0,1500.0
2025-03-12 15:17:00,BAO-TIN-MINH-CHAU,Ring,92550.0,94100.0,1550.0
2025-03-12 15:17:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-12 15:17:00,MI-HONG,Bullion,92700.0,93700.0,1000.0
2025-03-12 15:17:00,MI-HONG,Ring,92500.0,93700.0,1200.0
2025-03-12 15:17:00,NGOC-THAM,Bullion,91400.0,93600.0,2200.0
2025-03-12 15:17:00,NGOC-THAM,Ring,91000.0,93200.0,2200.0
2025-03-12 18:11:00,DOJI,Bullion,91800.0,93500.0,1700.0
2025-03-12 18:11:00,DOJI,Ring,92600.0,94000.0,1400.0
2025-03-12 18:11:00,PNJ,Bullion,91800.0,93500.0,1700.0
2025-03-12 18:11:00,PNJ,Ring,92300.0,93900.0,1600.0
2025-03-12 18:11:00,SJC,Bullion,91800.0,93500.0,1700.0
2025-03-12 18:11:00,SJC,Ring,91800.0,93400.0,1600.0
2025-03-12 18:11:00,PHU-QUY,Bullion,92000.0,93500.0,1500.0
2025-03-12 18:11:00,PHU-QUY,Ring,92600.0,94100.0,1500.0
2025-03-12 18:11:00,BAO-TIN-MINH-CHAU,Bullion,92000.0,93500.0,1500.0
2025-03-12 18:11:00,BAO-TIN-MINH-CHAU,Ring,92550.0,94100.0,1550.0
2025-03-12 18:11:00,BAO-TIN-MANH-HAI,Ring,91900.0,91900.0,0.0
2025-03-12 18:11:00,MI-HONG,Bullion,92700.0,93800.0,1100.0
2025-03-12 18:11:00,MI-HONG,Ring,92500.0,93800.0,1300.0
2025-03-12 18:11:00,NGOC-THAM,Bullion,91400.0,93600.0,2200.0
2025-03-12 18:11:00,NGOC-THAM,Ring,91000.0,93200.0,2200.0
